date,year,s_man,c_man,n_man,s1_aut,s2_aut,s3_aut,c1_aut,c2_aut,c3_aut,n1_aut,n2_aut,n3_aut,s_avg,c_avg,n_avg
17-Sep-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
18-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Sep-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
20-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Sep-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
22-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Sep-18,2018,NA,NA,NA,2.02,1.02,1.02,0,0,0,0,0,0,1.35,0.00,0.00
27-Sep-18,2018,NA,NA,NA,3.79,2.79,2.79,0,0,0,0,0,0,3.12,0.00,0.00
28-Sep-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
29-Sep-18,2018,NA,NA,NA,1.27,1.27,1.27,0,0,0,0,0,0,1.27,0.00,0.00
30-Sep-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
5-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
6-Oct-18,2018,NA,NA,NA,8.64,8.64,8.64,0,0,0,0,0,0,8.64,0.00,0.00
7-Oct-18,2018,NA,NA,NA,3.05,3.05,3.05,0,0,0,0,0,0,3.05,0.00,0.00
8-Oct-18,2018,NA,NA,NA,9.16,10.16,13.16,0,0,0,3.66,3.66,3.66,10.83,0.00,3.66
9-Oct-18,2018,NA,NA,NA,3.55,1.52,1.52,0,0,0,0,0,0,2.20,0.00,0.00
10-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
11-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
12-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Oct-18,2018,NA,NA,NA,23.29,18.29,18.29,0,0,0,0,0,0,19.96,0.00,0.00
17-Oct-18,2018,NA,NA,NA,12.45,12.45,12.45,0,0,0,0,0,0,12.45,0.00,0.00
18-Oct-18,2018,NA,NA,NA,3.3,3.3,3.3,0,0,0,0,0,0,3.30,0.00,0.00
19-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Oct-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
27-Oct-18,2018,NA,NA,NA,9.14,9.14,9.14,9.6,10.6,10.6,2.44,3.44,3.44,9.14,10.27,3.11
28-Oct-18,2018,NA,NA,NA,4.06,4.06,4.06,0,0,0,0,0,0,4.06,0.00,0.00
29-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-Oct-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Nov-18,2018,NA,NA,NA,10.67,10.67,10.67,12.2,12.2,12.2,7.08,7.08,7.08,10.67,12.20,7.08
3-Nov-18,2018,NA,NA,NA,5.08,5.08,5.08,5.6,5.6,5.6,5.61,5.61,5.61,5.08,5.60,5.61
4-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,3.5,3.54,3.54,0.73,0.73,1.76,0.25,3.53,1.07
5-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
6-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Nov-18,2018,NA,NA,NA,0,0,0,3.78,5.7,5.7,2.68,2.68,2.68,0.00,5.06,2.68
9-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0.24,0.24,0.24,0.00,0.00,0.24
10-Nov-18,2018,NA,NA,NA,0,0,0,8.5,8.44,8.44,2.44,2.44,2.44,0.00,8.46,2.44
11-Nov-18,2018,NA,NA,NA,0,0,0,3.46,4.46,4.46,3.42,3.44,4.44,0.00,4.13,3.77
12-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0.24,0.24,0,0.00,0.00,0.16
13-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,3.71,3.65,3.65,1.71,1.71,1.71,0.25,3.67,1.71
14-Nov-18,2018,NA,NA,NA,0,0,0,3.32,3.32,3.32,0.49,0.49,0.49,0.00,3.32,0.49
15-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Nov-18,2018,NA,NA,NA,1.78,1.78,1.78,0,0,0,0,0,0,1.78,0.00,0.00
17-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
18-Nov-18,2018,NA,NA,NA,9.65,9.65,9.65,0,0,0,0.49,0.49,0.49,9.65,0.00,0.49
19-Nov-18,2018,NA,NA,NA,8.13,8.13,8.13,4.72,4.97,4.97,0.73,0.73,0.73,8.13,4.89,0.73
20-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
21-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Nov-18,2018,NA,NA,NA,0.51,0.51,0.51,0,0,0,0,0,0,0.51,0.00,0.00
27-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Nov-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,8.7,8.7,8.7,6.1,6.1,6.1,0.25,8.70,6.10
30-Nov-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0.24,0.24,0.24,0.25,0.00,0.24
1-Dec-18,2018,NA,NA,NA,6.35,6.35,6.35,0,0,0,0.24,0.24,0.24,6.35,0.00,0.24
2-Dec-18,2018,NA,NA,NA,17.27,17.27,17.27,20.22,20.22,20.22,13.42,12.42,12.42,17.27,20.22,12.75
3-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Dec-18,2018,NA,NA,NA,1.27,1.27,1.27,0,0,0,0,0,0,1.27,0.00,0.00
5-Dec-18,2018,NA,NA,NA,3.3,3.3,3.3,0,0,0,0,0,0,3.30,0.00,0.00
6-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Dec-18,2018,NA,NA,NA,2.03,2.03,2.03,6.9,7,7,8.3,8.3,8.3,2.03,6.97,8.30
11-Dec-18,2018,NA,NA,NA,3.81,3.81,3.81,15,15,15,8.05,8.05,8.05,3.81,15.00,8.05
12-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0.24,0.24,0.24,0.00,0.00,0.24
13-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Dec-18,2018,NA,NA,NA,12.45,12.45,12.45,3.9,3.9,3.9,3.9,4.9,4.9,12.45,3.90,4.57
15-Dec-18,2018,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
16-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-Dec-18,2018,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Jan-19,2019,NA,NA,NA,6.86,6.86,6.86,0,0,0,4.06,4.06,4.06,6.86,0.00,4.06
5-Jan-19,2019,NA,NA,NA,4.32,4.32,4.32,0,0,0,0.76,0.76,0.76,4.32,0.00,0.76
6-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
11-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
12-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Jan-19,2019,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
19-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-Jan-19,2019,NA,NA,NA,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.00,0.25,0.25
30-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-Jan-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
5-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
6-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
11-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
12-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0.25,0,0.00,0.00,0.08
16-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Feb-19,2019,NA,NA,NA,0.51,1.27,3.56,0,0,0,0,0,0,1.78,0.00,0.00
24-Feb-19,2019,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0.08,0.00,0.00
25-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-Feb-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-Mar-19,2019,NA,NA,NA,1.02,1.27,1.27,4.83,4.06,3.56,0,0,0,1.19,4.15,0.00
4-Mar-19,2019,NA,NA,NA,0,0,0,0,0.51,0.25,0.25,0,0.25,0.00,0.25,0.17
5-Mar-19,2019,NA,NA,NA,0,0,0,0,0.25,0,0,0,0,0.00,0.08,0.00
6-Mar-19,2019,NA,NA,NA,0,0.25,0,0,0,0,0,0,0,0.08,0.00,0.00
7-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-Mar-19,2019,NA,NA,NA,0,0.25,0,0,0,0,0,0,0,0.08,0.00,0.00
9-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
10-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
11-Mar-19,2019,NA,NA,NA,0,0,0,0.25,0,0,0,0,0,0.00,0.08,0.00
12-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0.25,0,0.25,0.00,0.00,0.17
14-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Mar-19,2019,NA,NA,NA,0,0,0,0.25,0,0,0,0,0,0.00,0.08,0.00
19-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
24-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
25-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
26-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-Mar-19,2019,NA,NA,NA,7.11,7.11,6.1,11.68,10.67,11.43,31.04,32,34.04,6.77,11.26,32.36
28-Mar-19,2019,NA,NA,NA,0.76,1.02,0.51,0.25,0.51,0.25,0.76,1.02,0.76,0.76,0.34,0.85
29-Mar-19,2019,NA,NA,NA,0.25,0,0,0,0,0,0.25,0,0.25,0.08,0.00,0.17
30-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-Mar-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Apr-19,2019,NA,NA,NA,0,0,0,0,0.25,0,0,0.25,0,0.00,0.08,0.08
2-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
5-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
6-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
7-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,9.14,9.14,9.14,0.00,0.00,9.14
8-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
9-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0.51,0,0.51,0.00,0.00,0.34
10-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,3.05,0,3.05,0.00,0.00,2.03
11-Apr-19,2019,NA,NA,NA,0,0,0,1.02,0.76,1.27,0,0,0,0.00,1.02,0.00
12-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
13-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
14-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,2.05,3.05,0,0.00,0.00,1.70
15-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
16-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
19-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
20-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
21-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
22-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
23-Apr-19,2019,NA,NA,NA,74.9,74.68,77.22,45.47,41.66,38.86,33.02,35.02,35.02,75.60,42.00,34.35
24-Apr-19,2019,NA,NA,NA,13.72,19.3,14.48,12.7,11.68,12.19,9.41,10.41,10.41,15.83,12.19,10.08
25-Apr-19,2019,NA,NA,NA,3.3,3.56,2.79,2.54,2.03,2.03,1.78,1.78,1.78,3.22,2.20,1.78
26-Apr-19,2019,NA,NA,NA,2.79,3.05,1.52,5.84,5.59,5.59,5.51,7.11,7.11,2.45,5.67,6.58
27-Apr-19,2019,NA,NA,NA,0,0,0,1.27,1.78,1.27,5.39,5.59,5.59,0.00,1.44,5.52
28-Apr-19,2019,NA,NA,NA,0.25,0,0,0,0.25,0,0.25,0.25,0.25,0.08,0.08,0.25
29-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-Apr-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
2-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
3-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
4-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
5-May-19,2019,NA,NA,NA,2.54,2.54,3.3,0,0,0,0,0,0,2.79,0.00,0.00
6-May-19,2019,NA,NA,NA,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.00,0.00
7-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
8-May-19,2019,NA,NA,NA,1.27,1.02,0.51,0,0,0,0,0,0,0.93,0.00,0.00
9-May-19,2019,NA,NA,NA,0.51,0.76,0.76,0,0,0,0,0,0,0.68,0.00,0.00
10-May-19,2019,NA,NA,NA,13.46,13.46,11.94,0.51,0.51,0.51,0.51,0.51,0.51,12.95,0.51,0.51
11-May-19,2019,NA,NA,NA,0.51,0.51,0.25,0.25,0.25,0,0,0,0,0.42,0.17,0.00
12-May-19,2019,NA,NA,NA,0.76,0.51,0.25,0,0,0,0,0,0,0.51,0.00,0.00
13-May-19,2019,NA,NA,NA,2.79,3.3,1.02,0,0,0,0,0,0,2.37,0.00,0.00
14-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
15-May-19,2019,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0.08,0.00,0.00
16-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
17-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
18-May-19,2019,NA,NA,NA,0.51,0.51,0.25,5.08,3.05,3.56,3.56,3.56,3.56,0.42,3.90,3.56
19-May-19,2019,NA,NA,NA,0.76,0.51,0.51,0.76,0,0.76,0.76,0.76,0.76,0.59,0.51,0.76
20-May-19,2019,NA,NA,NA,4.83,6.1,8.38,1.78,1.02,1.02,7.02,7.02,7.02,6.44,1.27,7.02
21-May-19,2019,NA,NA,NA,0.25,0,0.25,0,0,0,0,0,0,0.17,0.00,0.00
22-May-19,2019,NA,NA,NA,0,0.25,0,0,0,0,0,0,0,0.08,0.00,0.00
23-May-19,2019,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0.08,0.00,0.00
24-May-19,2019,NA,NA,NA,6.6,7.11,6.35,15.24,14.73,15.24,15.24,15.24,15.24,6.69,15.07,15.24
25-May-19,2019,NA,NA,NA,0.25,0.25,0.25,8.64,13.21,9.14,9.14,9.14,9.14,0.25,10.33,9.14
26-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
27-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
28-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
29-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
30-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
31-May-19,2019,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00
1-Jun-19,2019,NA,NA,NA,0,0,0,14.48,12.95,11.68,11.68,11.68,11.68,0.00,13.04,11.68
2-Jun-19,2019,NA,NA,NA,2.54,2.54,2.29,10.92,11.18,11.68,11.68,9.68,9.68,2.46,11.26,10.35
3-Jun-19,2019,NA,NA,NA,36.83,41.91,48.51,46.99,47.75,43.69,45.7,43.7,43.7,42.42,46.14,44.37
4-Jun-19,2019,NA,NA,NA,11.18,12.19,8.89,11.18,10.16,8.13,8.13,8.13,8.13,10.75,9.82,8.13
